source,bolum,soru,secenekler,cevap,cevap_idx
tr_mmlu,AUZEF,Aşağıdakilerden hangisi afetlerin ortak özelliklerinden değildir?,"['Afetler toplum üzerinde az veya çok travmatik etkiler bırakmaktadır.', 'Afetlerde sadece insan sağlığı tehdit altındadır, çevre etkilenmez', 'Afet bölgesinde acil durum ekipleri ve kurumlar yetersiz kalırlar', 'Afetler aniden veya önceden çok az belirti vererek oluşur', 'Afetler büyük maddi kayıplara neden olur']",B,1
tr_mmlu,AUZEF,Aşağıdakilerden hangisi işçilere periyodik olarak sağlık kontrolü yapılmasının amaçlarından sayılmaz?,"['Meslek hastalığının erken dönemde tespiti', 'Kayıp iş günü sayısının azaltılması', 'İşyerlerinde sağlık ve güvenlik tedbirlerinin güvenilirliği ile yeterliliğinin ölçülmesi', 'İleride işçi ve işveren arasında oluşması muhtemel hukuki uyuşmazlıklarda kullanılmak üzere kayıt ve belge oluşturulması', 'Proaktif Yaklaşım']",D,3
tr_mmlu,AUZEF,17 Ağustos Marmara (Gölcük) depreminde can kaybının en önemli sebebi aşağıdakilerden hangisidir?,"['Depremde oluşan yangınlar', 'Depremin deniz kıyısına yakın olması', 'Kötü bina kalitesi ve çarpık kentleşme', 'Arama-kurtarma faaliyetlerinin eksikliği', 'Depremin gece meydana gelmesi']",C,2
tr_mmlu,AUZEF,Aşağıdakilerden hangisi yıllık ücretli izin ile ilgili yanlış bir bilgidir?,"['İşçi hak ettiği yıllık ücretli iznini, kullanmak istediği zamandan en az bir ay önce işverene yazılı olarak bildirmelidir', 'İşveren tarafından yıl içerisinde verilen ücretli izinler, yıllık ücretli izin süresinden düşürülerek kalan süre yıllık izin olarak kullanılır', 'İş süresi, beş yıldan fazla ve on beş yıldan az olan işçilerin izin süresi yirmi günden az olamaz', 'Kişiye bağlı bir haktır', 'İşçinin yıllık ücretli izin hakkından yararlanabilmesi için işe girdiği günden başlayarak en az bir yıl çalışmış olması gerekir']",B,1
tr_mmlu,AUZEF,Japonya depreminden sonra Fukuşima reaktöründe meydana gelen sızıntıdan nasıl bir ders çıkarılmıştır?,"[' Japonya durumu dünya kamuoyundan saklanmıştır', ' Olay dikkate alınmadığı için büyümüştür', ' Teknoloji ne kadar güçlü olursa olsun planlamadaki küçük bir eksikliği bile nelere mal olacağı net olarak ortaya çıkmıştır', ' Japonlar olayı çok ciddiye almamışlardır', ' Ders çıkarmaya gerek yoktur. Bu kadar büyük bir depremde bu tür olayların olması kaçınılmazdır']",C,2
tr_mmlu,AUZEF,Tsunaminin en çok görüldüğü bölge aşağıdakilerden hangisidir?,"[' Pasifik Okyanusu', ' Akdeniz', ' Adriyatik Denizi', ' Hint Okyanusu', ' Kocaeli Körfezi']",A,0
tr_mmlu,AUZEF,Hazırlık aşaması kapsamında aşağıdakilerden hangisi yapılmaz?,"['Afetin oluşması durumunda toplumun tepki vermemesinin sağlanması ', 'Acil haberleşme sistemlerinin oluşturulması', 'Eğitim çalışmaları', 'Afetin oluşması durumunda toplumun vereceği tepkilerin planlanması', 'Tahliye için güvenli alanların oluşturulması']",A,0
tr_mmlu,AUZEF,Aşağıdakilerden hangisi iş kazası sınıfında değildir?,"[' Sigortasız çalıştırılan işçinin işyerinde kaza geçirmesi', ' İşçinin işyerinde intihar etmesi', ' İşveren tarafından sağlanan servis aracı ile işçinin yaralanması', ' Hemşirenin enjeksiyon yaparken eline iğne batması', ' Çalışanlara zarar gelmeden iş yerinde vincin devrilmesi']",A,0
tr_mmlu,AUZEF,"1000 Volt ve üzeri elektrikle çalışmalarda, aşağıdaki baret çeşitlerinden hangisi kullanılır?","['İletken baret', 'Yalıtkan baret', 'İnşaat bareti', 'Plastik baret', 'Madenci bareti']",B,1
tr_mmlu,AUZEF,Tsunami dalgalarının yola çıktığındaki hızı yaklaşık olarak saatte kaç km dir?,"[' 100 km', ' 800 km', ' 600 km', ' 200 km', ' 400 km']",B,1
tr_mmlu,AUZEF,Buzullaşma dönemlerinde canlı yaşamı nasıl etkilenmiştir?,"[' Birçok canlı türü yok olmuştur', ' Buzullarda canlı yaşamadığı için etkilenme olmamıştır', ' Canlıların tümü uyum sağlamıştır', ' Buzulların canlı yaşamına etkisi yoktur', ' Çok az etkilenmiştir']",A,0
tr_mmlu,AUZEF,Aşağıdakilerden hangisi meslek hastalıklarından korunma yaklaşımlarından sayılmaz?,"['Periyodik muayneler', 'Psikolojik rehberlik uygulamaları', 'Tıbbi yaklaşımlar', 'Kişisel koruyucu uygulamaları', 'Kaynakta kontrol yaklaşımları']",B,1
tr_mmlu,AUZEF,"Endonezya’daki Tambora volkanının günümüzden tam 200 yıl önce gerçekleşen patlamasında 92.000 kişi hayatını kaybetmiştir. Patlamanın etkileri kilometrelerce uzaklarda bile hissedilmiştir. Patlama sonucunda atmosfere karışan volkanik kül sıcaklığı düşürmüş, İngiltere’de Haziran ayında kar yağmasına sebep olmuştur. Bu nedenle o yıl kayıtlara yaz gelmeyen yıl olarak düşmüştür. Yukarıda verilen cümleden aldığımız ders aşağıdakilerden hangisidir?","[' Volkanlardan lav akışı olur', ' Volkanlar, sadece can kaybına neden olmazlar kısa süreli iklim değişikliklerine de yol açarlar', ' Endonezya’da aktif volkan vardır', ' Volkanlar kül püskürtürler', ' Her volkanik patlamadan sonra tsunami olmaz']",B,1
tr_mmlu,AUZEF,Aşağıdakilerden hangisi çocuklarda meydana gelen travmaların belirtilerinden değildir?,"['Sürekli ağlama', 'Şiddete eğilimin artması', 'Ürkeklik', 'İdrarını tutamama', 'Yalnız kalmaktan korkma']",A,0
tr_mmlu,AUZEF,Aşağıdakilerden hangisi volkanik faaliyetlerin avantajlarındandır?,"[' Sel', ' Deprem', ' Jeotermal enerji', ' Kaya düşmesi', ' Heyelan']",C,2
tr_mmlu,AUZEF,Dünya üzerinde en çok ölüme yol açan kaydedilmiş tsunami olayı aşağıdakilerden hangisidir?,"[' 1868 Kuzey Çin Tsunamisi', ' 1999 Gölcük Tsunamisi', ' 2004 Hint Okyanusu Tsunamisi', ' 1894 İstanbul Tsunamisi', ' 1868 Java Denizi Tsunamisi']",C,2
tr_mmlu,AUZEF,Tsunami dalgalarının en çok zarar verdiği bölge aşağıdakilerden hangisidir?,"[' Beton binaların üst katları', ' Kıyı ve kıyıya yakın olan bölgeler', ' Tsunami dalgalarının çıktığı nokta', ' Açık deniz', ' Tepelerin zirveleri']",B,1
tr_mmlu,AUZEF,Aşağıdakilerden hangisi kaynağında önleme uygulaması değildir?,"['Makine koruyucuları', 'Teknik tedbirler', 'İkame etme', 'Dönüşümlü çalışma', 'Bertaraf etme']",D,3
tr_mmlu,AUZEF,Kişisel koruyucu donanımlarla ilgili olarak aşağıdakilerden hangisi yanlıştır?,"['İşverenin kişisel koruyucu donanımlarının kullanımı konusunda teorik eğitim vermesi yeterlidir. Ayrıca uygulamalı olarak eğitim vermesine gerek yoktur', 'Birden fazla riskin bulunduğu ve aynı anda birden fazla kişisel koruyucu donanımının kullanılmasının gerektiği durumlarda, bu kişisel koruyucu donanımlarının bir arada kullanılması uyumlu olacak ve risklere karşı etkin olacaktır', 'Meslek hastalığını ve iş kazasını önlemeye uygun olmalıdır', 'Kullanan işçinin sağlık durumuna ve ergonomik gereksinimlerine uygun olacaktır', 'Kendisi ek risk yaratmadan ilgili riski önlemeye uygun olacaktır']",C,2
tr_mmlu,AUZEF,Aşağıdakilerden hangisi afet risk yönetimi kapsamında gerçekleştirilen afet öncesi faaliyetlerden biri değildir?,"['Devam eden geliştirme faaliyetleri', 'Risk değerlendirme', 'Azaltma', 'Tahliye ', 'Önlem']",D,3
tr_mmlu,AUZEF,Aşağıdakilerden hangisi bir volkan püskürmesi öncesinde gözle görülebilen bir işarettir?,"[' Karbon dioksit artışı', ' Suların kimyasal değişmesi', ' Kükürt dioksit artışı', ' Depremler', ' Dağın farklı bölgelerinde görülen kabarmalar, deformasyonlar']",C,2
tr_mmlu,AUZEF,İş sağlığı güvenliği kapsamında aşağıdakilerden hangisi kişisel koruyucu donanım olarak kullanılabilir?,"['Çizme', 'Üniforma', 'Tabanca', 'Gaz ölçüm cihazı', 'Sedye']",A,0
tr_mmlu,AUZEF,İşyerlerine ait iş sağlığı ve iş güvenliği bakımından gerekli koşulları ve standartları mevzuatlarla düzenlemek aşağıdakilerden hangisinin görevidir?,"['Devletin', 'Yerel yönetimlerin', 'Sendikaların', 'İşverenlerin', 'İşçilerin']",A,0
tr_mmlu,AUZEF,Aşağıdakilerden hangisi doğru bir ifadedir?,"[' Biyoterörizm sonucu gelişen hastalıklar daima günler sonra ortaya çıkar.', ' Biyoterörizm sonucu gelişen hastalıklar daima kuluçka döneminin başlangıcında ortaya çıkar.', 'Biyoterörizm sonucu gelişen hastalıklar daima apne ile sonuçlanır.', 'Biyoterörizm sonucu gelişen hastalıklar daima aniden ortaya çıkar.', ' Biyoterörizm sonucu gelişen hastalıklar erken dönemde görülmeyebilir.']",B,1
tr_mmlu,AUZEF,"Herkesin …………, işini serbestçe seçme, adaletli ve ………… koşullarda çalışma ve ………… karşı korunma hakkı vardır. Yukarıdaki cümlede boş bırakılan yerlere BM İnsan Hakları Evrensel Beyannamesi Madde 23’e göre aşağıdakilerden hangisi gelmelidir?","['Gezme-elverişli-işsizliğe', 'Gezme-elverişli-ailesine', 'Çalışma-elverişli-patrona', 'Çalışma-elverişli-teröre', 'Çalışma-elverişli-işsizliğe']",E,4
tr_mmlu,AUZEF,"Endonezya’da 2004 yılında meydana gelen 9,1 büyüklüğündeki depremde yaklaşık 300 bin kişinin ölmesinden sonra alınan ders aşağıdakilerden hangisidir?","[' Evler çok sağlam olsa da depremde zarar görebiliyor', ' Eğer bölgede birkaç tsunami gözlem istasyonu olsaydı can kaybı çok az olacaktı', ' Depremlerden korunmak mümkün değildir', ' Tsunamiden korunmak mümkün değildir', ' Tsunami, bu bölgenin kaderidir']",B,1
tr_mmlu,AUZEF,Japonya’da 1923 yılına Honşu adasında meydana gelen ve 100 bin kişinin ölmesine neden olan Kanto depreminden nasıl bir ders çıkarıldı?,"[' Depremlere karşı büyük bir seferberlik başladı. Japonların depremle gerçek anlamda mücadeleye başlaması depremden sonra oldu', ' Japonlar, depremi önlemek için tapınaklar yapmaya başladı', ' Bir ders çıkarılmadı. Depremlere karşı bir çalışma başlatılmadı', ' Japonlar adayı boşalttılar', ' Diğer kentlerde olan depremlere müdahale için çalışmalar başladı']",D,3
tr_mmlu,Acil Durum ve Afet Yönetimi,Uluslararası insani yardım sisteminin iyileştirilmesi ve afete müdahalede sektörlere dayalı faaliyet kümelerinden oluşan Küme Sisteminin Birleşmiş Milletler tarafından kurulmasında aşağıdaki afetlerden hangisinden sonra yaşanan uluslararası yardım kargaşası etkili olmuştur?,"['2005 Pakistan depremi', '2010 Haiti depremi', '2004 Güney Asya tsunamisi', '2011 Japonya Tohoku depremi', '2008 Myanmar Nargis kasırgası']",C,2
tr_mmlu,Acil Durum ve Afet Yönetimi,Afet yönetiminde hazırlık aşamasından sonra aşağıdaki aşamalardan hangisi gelir?,"['Risk yönetimi', 'Zarar azaltma', 'Yeniden yapılanma', 'iyileştirme', 'Müdahale']",E,4
tr_mmlu,Acil Durum ve Afet Yönetimi,"Kimyasal özelliği nedeniyle öldürücü, yaralayıcı ve tahriş edici özellik gösteren, sis ve yangın meydana getiren katı, sıvı, gaz ve aerosol halindeki maddeler ile yapılan savaşa ne denir?","['Endüstriyel', 'Kimyasal', 'Tarımsal', 'Biyolojik', 'Askeri']",B,1
tr_mmlu,Acil Durum ve Afet Yönetimi,Her bölgenin ve yerleşim yerinin afet profili belirlenmeli ve bu profile uygun bölgesel ve yerel ölçeklerde haritalar hazırlanmalıdır. Yukarıda anlatılan durum hangi tür haritaların hazırlanması ile ilgilidir ?,"['Coğrafi', 'Tarım', 'Tehlike', 'Kent', 'iklim']",C,2
tr_mmlu,Acil Durum ve Afet Yönetimi,Yerin içinde depremin enerjisinin ortaya çıktığı noktaya ne ad verilir?,"['Birikim noktası', 'Episantır', 'Fay', 'Megasantır', 'Hiposantır']",E,4
tr_mmlu,Acil Durum ve Afet Yönetimi,2011’de Japonya’da meydana gelen Tōhoku Depremi ve Tsunamisi’nin tetiklediği nükleer santral kazası ne tür bir afettir?,"['Hidrolojik', 'Jeolojik', 'Meteorolojik', 'Klimatolojik', 'Biyolojik']",B,1
tr_mmlu,Acil Durum ve Afet Yönetimi,"Olası bir artçı şok, patlama, ikincil bir çökme ya da başka bir olağan dışı durum karşısında kurtarma elemanlarının kaçabileceği diğer tehlikelerden uzakta en az bir tane yer belirlemesine ne denir?","['Toplanma alanı', 'Güvenli bölge', 'Kaçış rotası', 'Tehlikeli alan', 'Yasal alan']",B,1
tr_mmlu,Acil Durum ve Afet Yönetimi,"1. Müdahaleye Hazırlık K. Afetten etkilenen nüfusun temel ihtiyaçlarının düzenli olarak karşılanmaya başlandığı süreli destek faaliyetleri
 2. Acil Müdahale L. Olay seviyesine göre ve önceden belirlenen görevlendirmelere uygun olarak bölgeye hareket etme
 3. Ön iyileştirme M. Afetten etkilenen nüfusun ve operasyonun acil olan ihtiyaçlarını belirleme ve karşılama faaliyetleri
 Bu tabloya göre afete müdahale süreçleri ve gerçekleştirilen faaliyetler ile ilgili doğru eşleştirme aşağıdakilerden hangisinde verilmiştir?","['1-M, 2-K, 3-L', '1-L, 2-M, 3-K', '1-K, 2-L, 3-M', '1-L, 2-K, 3-M', '1-K, 2-M, 3-L']",B,1
tr_mmlu,Acil Durum ve Afet Yönetimi,Çeşitli kurum ve kuruluşlar tarafından ihtiyaç dahilinde üretilen ve kullanılan verileri iletmek amacıyla yapılandırılan AYDES projesini şekillendiren sistem aşağıdakilerden hangisidir?,"['Globalstar sistemi', 'inmarsat sistemi', 'Coğrafi bilgi sistemi', 'Thuraya sistemi', 'iridium sistemi']",C,2
tr_mmlu,Acil Durum ve Afet Yönetimi,"Sekiz adet kanadın yatay bir mile, radyal kollarla monte edilmesiyle ve üzerinde bir dakika çalışma süreli kronometresi bulunan, kadran tarafından geçen havanın m/dk cinsinden hızını tespit etmeye yarayan alet aşağıdakilerden hangisidir?","['Anemometre', 'Termometre', 'Barometre', 'Desimetre', 'Dinamometre']",A,0
tr_mmlu,Acil Durum ve Afet Yönetimi,"Gelecek kuşakların kendi ihtiyaçlarını karşılayabilme imkanlarını ortadan kaldırmadan, bugünkü kuşakların ihtiyaçlarını karşılayacak kalkınabilme ve ekonomik, sosyal, çevresel hedefler arasında denge kurulması esasına dayanan kalkınma ve gelişme yaklaşımına ne ad verilir?","['Spontan kalkınma', 'Eşdeğer kalkınma', 'Sabit kalkınma', 'Sürdürülebilir kalkınma', 'Devresel kalkınma']",D,3
tr_mmlu,Acil Durum ve Afet Yönetimi,"Etik, uygulamaya dönük genel tanımlamayla,..... birey ya da toplulukların davranışlarında doğru ile yanlışı, iyi ile kötüyü ayırt etmelerine rehberlik eden değerler, ve standartlardır. 
Yukarıdaki cümlede boş bırakılan yeri aşağıdakilerden hangisi en doğru şekilde tamamlar?","['Hareketler', 'Planlar', 'Kurallar', 'ilkeler', 'Faaliyetler']",D,3
tr_mmlu,Acil Durum ve Afet Yönetimi,"I. Kaynakların ağırlıklı olarak acil müdahale ve ön iyileştirme gibi geçici seçeneklere harcanması
II. Afetten etkilenen nüfus için geçici barınma amaçlı yer değiştirmenin asgari düzeyde tutulması
III. Geçici barınma süresinin baştan planlanmaması ve kalıcı yerleşime geçişle bütünleştirilmemesi
IV. Afetten etkilenen nüfusun geçim kaynaklarını iyileştiren bir barınma düzeninin desteklenmesi
Yukarıdakilerden hangisi/hangileri afete müdahale sürecinde yapılan eksik ya da hatalı değerlendirme ve uygulamaların kalıcı iyileştirmeyi geciktirmesine örnek gösterilebilir?","['Yalnız I', 'Yalnız II', 'Yalnız IV', 'I ve III', 'II ve IV']",D,3
tr_mmlu,Acil Durum ve Afet Yönetimi,Ülkemizde Çevresel Etki Değerlendirmesi (ÇED ) hangi yıllarda başlamıştır?,"['1960’lı', '1970’li', '1980’li', '1990’lı', '2000’li']",D,3
tr_mmlu,Acil Durum ve Afet Yönetimi,Aşağıdaki ulaşım yollarından hangisi kaza oranları açısından tüm dünyada en güvenli ulaşım yoludur?,"['Kara yolu', 'Hava yolu', 'Denizyolu', 'Demiryolu', 'Dağ yolu']",B,1
tr_mmlu,Acil Durum ve Afet Yönetimi,Afet farkındalık kampanyalarında mesaj oluşturulduktan sonra davranış değişimine yönelik sözlü veya zihinsel değişimin sağladığı İletişimcinin amacı aşağıdakilerden hangisidir?,"['Mesajların doğru bir şekilde dağıtılmasını sağlamak', 'Tutum değişimini sağlamak', 'Mesaja maruz bırakmak', 'Mesajların kabulünü sağlamak', 'Mesajın hatırlanmasını sağlamak']",B,1
tr_mmlu,Acil Durum ve Afet Yönetimi,"I. Müzelerde sergilenen ve saklanan eserlerin sabitlenerek korunması
II. Ev ve işyerlerinde bulunan dolapların duvara ve birbirine kenetlenmesi
III. Binaların yasalara uygun bir şekilde tasarlanarak inşa edilmesi
IV. Köprü ve üst geçitlerin sağlamlaştırılması
V. Asma tavan, avize ve lambaların güçlü bir şekilde ilgili yerlere sabitlenmesi
Yukarıdakilerden hangisi/hangileri yapısal olmayan zarar azaltma önlemleri arasında yer alır?","['Yalnız I', 'Yalnız III', 'III ve IV', 'I, II ve V', 'I, II, III, IV ve V']",D,3
tr_mmlu,Acil Durum ve Afet Yönetimi,Kaza ve afetlerden hemen sonra kazanın büyüklüğüne bağlı olarak azami bir hafta süren çalışmalar can ve mal kayıplarının artmasını engellemeye yönelik çalışmalar hangisidir?,"['Afet', 'Kriz yönetimi', 'Hasar', 'Kurtarma', 'Teknik çalışma']",B,1
tr_mmlu,Acil Durum ve Afet Yönetimi,"Biyolojik silahlar; bakteri, protozoa, küf gibi mikroorganizmalar, virüsler, bitkiler veya hayvanlar tarafından üretilen neleri içeren kitle imha silahlarıdır?","['Plazmayı', 'Akyuvarları', 'Alyuvarları', 'Trombositleri', 'Toksinleri']",E,4
tr_mmlu,Acil Durum ve Afet Yönetimi,Binaların Yangından Korunması Hakkında Yönetmelik’e göre kaç kişiden fazla insan bulunan her türlü binada ekipler oluşturulacaktır?,"['10', '25', '50', '90', '120']",C,2
tr_mmlu,Acil Durum ve Afet Yönetimi,"Uluslararası veri tabanı (EM-DAT), afetleri doğa kaynaklı afetler ve---------şeklinde ikiye ayırmıştır.
Yukarıdaki cümlede boş bırakılan yeri aşağıdakilerden hangisi doğru şekilde tamamlar?","['beşeri afetler', 'ani gelişen afetler', 'teknolojik afetler', 'terör kaynaklı afetler', 'meteorolojik afetler']",C,2
tr_mmlu,Acil Durum ve Afet Yönetimi,"Sis, aşağıdaki afet türlerinden hangisini kapsamında yer alır?","['Hidrolojik afetler', 'Jeolojik afetler', 'Biyolojik afetler', 'Meteorolojik afetler', 'Teknolojik afetler']",D,3
tr_mmlu,Acil Durum ve Afet Yönetimi,"Kan zehirleyici gazlar, vücut hücrelerinin kandaki oksijeni kullanmalarına engel olarak kan ve dokular arasında hangi değişimi bloke eder?","['O2 ve CO2', 'H20 ve CO2', 'C2H5 ve OH', 'CO2 ve Al2O3', 'O2 ve H20']",A,0
